model,false_positive_rate,true_positive_rate,threshold
Regressão Logística,0.19533201510633344,0.4176347669938345,0.4987709581256339
Regressão Logística,0.19613117119750115,0.418687646749153,0.4982837553278996
Regressão Logística,0.19690292765125741,0.4199149298995243,0.49775093758377525
Regressão Logística,0.19767011749877844,0.42123264443992287,0.4971481097231594
Regressão Logística,0.19851037304606337,0.4224211712802824,0.49658820817978755
Regressão Logística,0.19927299628734912,0.42366137320065755,0.49602487564281295
Regressão Logística,0.19997625364757673,0.42488542665852785,0.4954851681692413
Regressão Logística,0.20072517707015677,0.4262322084314352,0.49493112626715113
Regressão Logística,0.20151976655508924,0.4274078165017909,0.4943899268644129
Regressão Logística,0.20232348925249222,0.42846392594961036,0.4939077498971838
Regressão Logística,0.20308154588754276,0.4296169261724591,0.49342365272600786
Regressão Logística,0.20390810161612194,0.4307440888553001,0.4928810423406622
Regressão Logística,0.20468442467611345,0.4318583327681371,0.4923966725083483
Regressão Logística,0.20546988094857543,0.43304685960849665,0.49185059405103004
Regressão Logística,0.2063238363145661,0.43411588782632005,0.49132020245454355
Regressão Logística,0.20713212561820432,0.4352785771266718,0.49078450473462965
Regressão Logística,0.2079358483156073,0.436509089969544,0.4902464310278232
Regressão Logística,0.20877153725665698,0.4376071854198762,0.48975474117444223
Regressão Logística,0.2095478603166485,0.4387795637977308,0.4892319965744602
Regressão Logística,0.21042464871381536,0.44013280495564017,0.48864724476545823
Regressão Logística,0.21123750462368882,0.4412405894834753,0.488088713340447
Regressão Logística,0.2120731935647385,0.44221595661877033,0.48758018103319767
Regressão Logística,0.2128723496559062,0.44328175514409274,0.4870725648529852
Regressão Logística,0.2137491380530731,0.4444476741369454,0.48651947539510576
Regressão Logística,0.2145163279005941,0.44545210850474926,0.4860765306487934
Regressão Logística,0.21522415186705696,0.44654697426258044,0.4856146943041998
Regressão Logística,0.21603244117069517,0.44774196048794196,0.48509058027403457
Regressão Logística,0.2168315972618629,0.448852974708278,0.4845752974966783
Regressão Logística,0.21760792032185441,0.4500253530861327,0.48409720687197094
Regressão Logística,0.21835684374443445,0.4512041908489893,0.48358738778228383
Regressão Logística,0.21912403359195545,0.45229905660682046,0.4831439265453126
Regressão Logística,0.22000082198912235,0.4534714349846751,0.48260483817994204
Regressão Logística,0.2207634452304081,0.45453400381749653,0.4820905973858189
Regressão Logística,0.22159456756522256,0.4555384381853004,0.4815889983179223
Regressão Logística,0.2224485229312132,0.45670758687065405,0.4810531018897288
Regressão Logística,0.22323397920367521,0.4579413294060273,0.48048041481257503
Regressão Logística,0.22408336796343062,0.45906526239636725,0.47995313925602384
Regressão Logística,0.2248870906608336,0.4601246015366877,0.4794262344643094
Regressão Logística,0.22573191281435376,0.46127114237453454,0.4788571791498561
