model,recall,precision,threshold
Regressão Logística,0.880301136528791,0.6419683590962298,0.26162611356696597
Regressão Logística,0.8795195509435547,0.6421985246953175,0.2621913688640743
Regressão Logística,0.8787411950508192,0.6424361771456096,0.26276264864293725
Regressão Logística,0.8780209736231014,0.6427109043282552,0.26333686558106023
Regressão Logística,0.8772587661928708,0.6429585899663398,0.2638921966852212
Regressão Logística,0.8765482338426558,0.6432402454429753,0.2643889597007609
Regressão Logística,0.8757472701024136,0.6434576877715631,0.2649288141283524
Regressão Logística,0.8749915220571849,0.643710469166544,0.26547546709112235
Regressão Logística,0.8742486927819603,0.6439703387915222,0.2660007827648981
Regressão Logística,0.8734638775042228,0.644199895193178,0.2665657861898936
Regressão Logística,0.8726790622264854,0.6444300286434546,0.26711144225182926
Regressão Logística,0.8718877875637461,0.644659044234939,0.26764820817414625
Regressão Logística,0.8711352692110185,0.6449173311654931,0.26822312210782534
Regressão Logística,0.8703084679307683,0.6451181207925153,0.26879100561262975
Regressão Logística,0.8695753277330466,0.6453889319024596,0.26929159296753197
Regressão Logística,0.8687840530703071,0.6456187762958625,0.2698491853401935
Regressão Logística,0.8680121565625737,0.6458636227095224,0.2703567339722711
Regressão Logística,0.8672531788248441,0.646124934731817,0.270880725775957
Regressão Logística,0.8664522150846018,0.6463478097459199,0.2713978682831811
Regressão Logística,0.8657093858093771,0.6466162330112076,0.27193929176725196
Regressão Logística,0.8649697862266533,0.6468846313633422,0.2724716004009093
Regressão Logística,0.864184970948916,0.6471276793855099,0.2730365234544836
Regressão Logística,0.8633710884386697,0.6473448552256552,0.2735768651485016
Regressão Logística,0.8626250294709441,0.6476103649858036,0.27413453182345393
Regressão Logística,0.861798228190694,0.647817431415392,0.2746681713658029
Regressão Logística,0.8610360207604634,0.6480720706704848,0.27521163062844317
Regressão Logística,0.8602996508702406,0.6483484119392378,0.2757558810843193
Regressão Logística,0.8594825386674935,0.6485645349970754,0.2763018597239971
Regressão Logística,0.8586848046197522,0.6487990219404526,0.27682701701515017
Regressão Logística,0.857858003339502,0.6490105384557119,0.27733555306135416
Regressão Logística,0.8570990256017724,0.6492723909809754,0.2778305915789525
Regressão Logística,0.8562237789340077,0.6494483204640772,0.2783619789844991
Regressão Logística,0.8553905182687557,0.6496565934065934,0.27891318756107786
Regressão Logística,0.8545927842210144,0.6498988082957549,0.27947686276380745
Regressão Logística,0.8537756720182671,0.6501173079666127,0.2799855360908659
Regressão Logística,0.8530199239730385,0.6503879653182891,0.2805188545852422
Regressão Logística,0.852241568080303,0.6506388602594892,0.2810179641238252
Regressão Logística,0.8515374951150901,0.6509471927394646,0.2815441812436563
Regressão Logística,0.8507268422973449,0.6511763586157113,0.2820806263244569
Regressão Logística,0.8499032707095957,0.6513994470036957,0.2825784516016491
Regressão Logística,0.8491475226643671,0.6516735572013523,0.2830981363620306
Regressão Logística,0.8483078026141131,0.6518822408196087,0.2836025359010233
Regressão Logística,0.8474777716413621,0.6520956863602702,0.2841003573972612
Regressão Logística,0.8465896062035934,0.6522681464155075,0.2846266050414318
Regressão Logística,0.8457531158458403,0.6524841780036876,0.285134214038288
Regressão Logística,0.8449747599531049,0.6527408043152293,0.28566353250453663
Regressão Logística,0.8441737962128626,0.6529822501467705,0.2861634235656086
Regressão Logística,0.8433825215501232,0.6532285702135536,0.2866794019241726
Regressão Logística,0.8425944765798848,0.653482954687774,0.28722351583570205
Regressão Logística,0.8418258097646523,0.6537497836735615,0.287719359661239
Regressão Logística,0.8410183866394081,0.6539888240095435,0.2882508834458172
Regressão Logística,0.840185125974156,0.6542100260030278,0.2887705071719551
Regressão Logística,0.8394003106964186,0.6544646454472199,0.2893110850055587
Regressão Logística,0.8386284141886851,0.6547333279541695,0.2898411215309513
Regressão Logística,0.8377757753684272,0.6549429129782711,0.2903482144323119
Regressão Logística,0.8369263662406702,0.6551522751520729,0.2908484323530311
Regressão Logística,0.835973606952882,0.6552828445209554,0.29137130606960737
Regressão Logística,0.8351112790551212,0.6554814210171417,0.29188162320555655
Regressão Logística,0.834290937159873,0.6557135278245264,0.29238704370841684
Regressão Logística,0.8334221498771102,0.655911464025906,0.2929145128008267
Regressão Logística,0.8325695110568523,0.6561193194110386,0.2934461398660687
Regressão Logística,0.8317394800841011,0.6563455735432043,0.2939401800569703
Regressão Logística,0.8309708132688687,0.6566259525620282,0.29444721236778215
Regressão Logística,0.8301763089136284,0.6568883255346825,0.29494860917224225
Regressão Logística,0.8292881434758597,0.6570687930068247,0.2954398175899699
Regressão Logística,0.8284613421956095,0.6573001173594634,0.2959350438550927
Regressão Logística,0.827692675380377,0.6575799407789062,0.2964646401416411
Regressão Logística,0.8268626444076259,0.6578117050961207,0.2969865118747177
Regressão Logística,0.8260261540498729,0.658037260304988,0.29752777164284
Regressão Logística,0.8252800950821473,0.6583355661816234,0.298048160388785
Regressão Logística,0.8244306859543903,0.6585589234623194,0.2985945904529476
Regressão Logística,0.8236555597541558,0.6588355042548685,0.29910070200226535
Regressão Logística,0.8228836632464223,0.6591171311937665,0.29960148748642146
Regressão Logística,0.8220504025811702,0.659350309561433,0.3001012468361595
Regressão Logística,0.821107332370885,0.6594959299822051,0.3005992192896115
Regressão Logística,0.8202740717056329,0.659728553802195,0.30111269114710015
Regressão Logística,0.8193923656528662,0.659931381245074,0.30160061341409655
Regressão Logística,0.8185429565251092,0.6601573794062717,0.3021598676861212
Regressão Logística,0.8176580207798415,0.6603553104858588,0.3026857846291529
Regressão Logística,0.8168699758096032,0.6606252465019576,0.3031855049890414
Regressão Logística,0.816046404221854,0.6608740685329574,0.3037107527423085
Regressão Logística,0.815213143556602,0.661110529072813,0.3042374928598958
Regressão Logística,0.8144057204313577,0.6613703602677353,0.30479441234795346
Regressão Logística,0.8135821488436086,0.6616160422329905,0.3053222807822717
Regressão Logística,0.8128037929508731,0.6618992262333714,0.3058294499672795
Regressão Logística,0.8120318964431397,0.662188463777124,0.30636774657681276
Regressão Logística,0.811137271620369,0.6623782848582671,0.3068816830071435
Regressão Logística,0.8102943218776141,0.6626126411646014,0.3074058431705521
Regressão Logística,0.8094319939798532,0.6628387956752639,0.3079037385111724
Regressão Logística,0.8085890442370982,0.6630797223318404,0.3084465241572182
Regressão Logística,0.8077008787993295,0.6632841964555672,0.3089301529105291
Regressão Logística,0.8068482399790716,0.6635131761368768,0.30945846534380284
Regressão Logística,0.8059859120813108,0.6637348199135075,0.3099810346624729
Regressão Logística,0.8050912872585401,0.6639339896019774,0.3104668514377093
Regressão Logística,0.804267715670791,0.6641853145920572,0.31096254844021703
Regressão Logística,0.8034312253130379,0.6644319860256783,0.3115068843351181
Regressão Logística,0.8026141131102907,0.6646918480557621,0.3120027162932803
Regressão Logística,0.801732407057524,0.6649042170223708,0.31251651287615523
Regressão Logística,0.8007957962322407,0.6650662389322375,0.31304160047630675
Regressão Logística,0.7998559557144564,0.6652313940588847,0.3135461809762076
Regressão Logística,0.7989613308916858,0.6654328891375573,0.31405504111068316
